,id,device,version,description,port
18409,42004,Mailcow ,0.14,2,80
4443,8061,simplePms CMS ,0.14,0,80
4444,8062,powermovielist ,0.14,0,80
4689,8576,Leap CMS ,0.14,0,80
4690,8577,Leap CMS ,0.14,0,80
14667,33773,tenfourzero.net Shutter ,0.14,0,80
14999,34475,Mystic ,0.14,0,80
8665,19294,WordPress Plugin Schreikasten ,0.1413,2,80
9675,24216,phpHeaven phpMyChat ,0.145,5,80
10265,25659,PHPHeaven PHPMyChat ,0.145,5,80
10267,25662,PHPHeaven PHPMyChat ,0.145,5,80
10268,25663,PHPHeaven PHPMyChat ,0.145,5,80
10269,25664,PHPHeaven PHPMyChat ,0.145,5,80
25,703,phpMyChat ,0.145,3,80
9676,24217,phpHeaven phpMyChat ,0.145,3,80
10266,25660,PHPHeaven PHPMyChat ,0.145,2,80
13188,30846,phpMyChat ,0.145,2,80
13189,30847,phpMyChat ,0.145,2,80
13541,31467,phpMyChat ,0.145,2,80
268,1646,phpMyChat ,0.145,0,80
9674,24215,phpHeaven phpMyChat ,0.145,0,80
10912,26694,PHPMyChat ,0.146,2,80
10913,26695,PHPMyChat ,0.146,2,80
10914,26696,PHPMyChat ,0.146,2,80
710,2344,MiniPort@l ,0.15,5,80
3498,6618,Joomla! Component imagebrowser ,0.15,5,80
3499,6620,Joomla! Component imagebrowser ,0.15,5,80
6655,12570,Uploader ,0.15,5,80
7948,17207,WordPress Plugin Ajax Category Dropdown ,0.15,5,80
8349,18249,appRain CMF ,0.15,5,80
709,2343,MiniPort@l ,0.15,3,80
1418,3532,study planner (studiewijzer) ,0.15,3,80
1630,3875,PHPLojaFacil ,0.15,3,80
5440,10273,Joomla! Component MojoBlog ,0.15,3,80
8397,18392,appRain CMF ,0.15,3,80
8398,18396,appRain CMF ,0.15,3,80
4957,9008,phpCollegeExchange ,0.15,2,80
7236,14564,Amethyst ,0.15,2,80
13878,32077,IBS ,0.15,2,80
269,1647,phpMyChat ,0.15,0,80
4930,8962,PHPCollegeExchange ,0.15,0,80
4931,8965,PHPCollegeExchange ,0.15,0,80
5489,10390,phpCollegeExchange ,0.15,0,80
6656,12572,Uploader ,0.15,0,80
8951,21727,Mantis Bug Tracker ,0.15,0,80
14965,34415,Hulihan Applications Amethyst ,0.15,0,80
14966,34416,Hulihan Applications Amethyst ,0.15,0,80
761,2411,ProgSys ,0.156,3,80
7372,15092,OvBB ,0.16,3,80
7237,14565,DiamondList ,0.16,2,80
5997,11458,WordPress Plugin Copperleaf Photolog ,0.16,0,80
11174,27197,ImageVue ,0.161,5,80
11175,27198,ImageVue ,0.161,5,80
11177,27200,ImageVue ,0.161,3,80
11176,27199,ImageVue ,0.161,2,80
15491,35376,mySeatXT ,0.164,3,80
15492,35378,mySeatXT ,0.164,3,80
17587,39744,Observium ,0.1675,2,80
17588,39745,Observium ,0.1675,0,80
18937,43834,PEAR LiveUser < ,0.168,3,80
7919,17128,greenpants ,0.17,5,80
979,2694,T.G.S. CMS ,0.17,0,80
7950,17211,mySeatXT ,0.1781,0,80
19496,45699,MPS Box ,0.18,3,80
19493,45692,MPS Box ,0.18,0,80
12692,29751,phpStats ,0.19,5,80
388,1863,Igloo ,0.19,3,80
9739,24390,Mantis Bug Tracker ,0.19,3,80
8964,21809,Blog Mod ,0.19,2,80
10665,26339,Cyphor ,0.19,2,80
133,1241,Cyphor ,0.19,0,80
149,1321,Cyphor ,0.19,0,80
8962,21786,Blog Mod ,0.19,0,80
10663,26337,Cyphor ,0.19,0,80
10664,26338,Cyphor ,0.19,0,80
10666,26343,Cyphor ,0.19,0,80
12691,29750,phpStats ,0.19,0,80
10720,26423,Mantis Bug Tracker ,0.192,3,80
619,2216,Sonium Enterprise Adressbook ,0.2,5,80
3437,6542,Galmeta Post CMS ,0.2,5,80
3641,6826,Joomla! Component archaic binary Gallery ,0.2,5,80
4152,7549,Roundcube Webmail ,0.2,5,80
4229,7674,Cybershade CMS ,0.2,5,80
4269,7758,Dark Age CMS ,0.2,5,80
4540,8293,Simply Classified ,0.2,5,80
6215,11831,WebMaid CMS ,0.2,5,80
8004,17346,Invisionix Roaming System Remote metasys ,0.2,5,80
8240,17955,Filmis ,0.2,5,80
9690,24256,Jaws ,0.2,5,80
10428,25964,PHPsFTPd ,0.2,5,80
11421,27550,Blank'N'Berg ,0.2,5,80
12735,29831,DropAFew ,0.2,5,80
12738,29834,DropAFew ,0.2,5,80
13019,30433,IT!CMS ,0.2,5,80
13020,30434,IT!CMS ,0.2,5,80
13021,30435,IT!CMS ,0.2,5,80
13146,30738,Galmeta Post ,0.2,5,80
14426,33239,Joomla! Component SportFusion ,0.2,5,80
14427,33240,Joomla! Component SportFusion ,0.2,5,80
14428,33241,Joomla! Component SportFusion ,0.2,5,80
14429,33242,Joomla! Component SportFusion ,0.2,5,80
16940,38071,YesWiki ,0.2,5,80
17185,38665,YesWiki ,0.2,5,80
17186,38673,YesWiki ,0.2,5,80
17195,38684,YesWiki ,0.2,5,80
19124,44425,WordPress Plugin Simple Fields ,0.2,5,80
516,2077,WMNews ,0.2,3,80
605,2199,IRSR ,0.2,3,80
659,2273,ExBB Italiano ,0.2,3,80
1242,3206,ACGVclick ,0.2,3,80
1278,3258,phpBB ezBoard Converter ,0.2,3,80
1585,3809,burnCMS ,0.2,3,80
1648,3909,Beacon ,0.2,3,80
1889,4381,Txx CMS ,0.2,3,80
1890,4382,PHPress ,0.2,3,80
1891,4383,PHPress ,0.2,3,80
1950,4471,phpBB Mod OpenID ,0.2,3,80
2391,5123,Scribe ,0.2,3,80
2630,5463,Grape Statistics ,0.2,3,80
2928,5844,FreeCMS.us ,0.2,3,80
3017,5944,Galmeta Post CMS ,0.2,3,80
3154,6127,WordPress Plugin Download Manager ,0.2,3,80
3456,6564,Vikingboard ,0.2,3,80
3683,6887,Cybershade CMS ,0.2,3,80
4225,7668,Cybershade CMS ,0.2,3,80
4230,7678,Cybershade CMS ,0.2,3,80
4591,8395,RedaxScript ,0.2,3,80
4693,8587,MiniTwitter ,0.2,3,80
5148,9337,simplePHPWeb ,0.2,3,80
5690,10741,Cybershade CMS ,0.2,3,80
5890,11261,UGiA PHP UPLOADER ,0.2,3,80
5958,11378,NewsLetter Tailor ,0.2,3,80
5983,11437,ZeusCMS ,0.2,3,80
8003,17344,Invisionix Roaming System Remote metasys ,0.2,3,80
8613,18993,WordPress Plugin Asset Manager ,0.2,3,80
9092,22241,Cedric Email Reader ,0.2,3,80
9261,22841,iXmail ,0.2,3,80
9689,24255,Jaws ,0.2,3,80
10429,25971,PHPsFTPd ,0.2,3,80
12236,28861,Comment IT ,0.2,3,80
13076,30573,PHPMyQuote ,0.2,3,80
13145,30737,Galmeta Post ,0.2,3,80
13948,32187,Joomla! / Mambo Component com_utchat ,0.2,3,80
4228,7672,Cybershade CMS ,0.2,2,80
4541,8296,Simply Classified ,0.2,2,80
5839,11094,Simply Classified ,0.2,2,80
6829,13739,PHP Director ,0.2,2,80
7410,15210,Cag CMS ,0.2,2,80
9691,24257,Jaws ,0.2,2,80
11075,27016,Chimera Web Portal ,0.2,2,80
11422,27551,Blank'N'Berg ,0.2,2,80
11686,28011,iFoto ,0.2,2,80
11704,28032,MPCS ,0.2,2,80
13147,30739,Galmeta Post ,0.2,2,80
14222,32669,PHPcksec ,0.2,2,80
14550,33473,Roundcube Webmail ,0.2,2,80
14978,34445,LiveStreet ,0.2,2,80
14979,34446,LiveStreet ,0.2,2,80
15662,35673,WordPress Plugin Daily Maui Photo Widget ,0.2,2,80
17187,38674,YesWiki ,0.2,2,80
17188,38675,YesWiki ,0.2,2,80
17189,38676,YesWiki ,0.2,2,80
18567,42621,Advertiz PHP Script ,0.2,2,80
224,1543,vuBB ,0.2,0,80
1711,4035,Comicsense ,0.2,0,80
1713,4037,Comicsense ,0.2,0,80
2029,4596,Scribe ,0.2,0,80
2317,5013,WordPress Plugin Adserve ,0.2,0,80
2361,5076,Mambo Component Sermon ,0.2,0,80
2362,5080,Mambo Component Sermon ,0.2,0,80
2386,5117,Joomla! Component paxxgallery ,0.2,0,80
2535,5331,Neat weblog ,0.2,0,80
2670,5514,Joomla! Component paxxgallery ,0.2,0,80
2671,5516,Joomla! Component paxxgallery ,0.2,0,80
2672,5517,Joomla! Component paxxgallery ,0.2,0,80
2691,5541,PostNuke Module pnEncyclopedia ,0.2,0,80
2923,5838,FreeCMS.us ,0.2,0,80
3066,5998,PHPwebnews ,0.2,0,80
3067,5999,PHPwebnews ,0.2,0,80
3160,6136,PHPwebnews ,0.2,0,80
3352,6431,phsBlog ,0.2,0,80
3371,6452,phpsmartcom ,0.2,0,80
3372,6455,phpsmartcom ,0.2,0,80
3436,6541,Galmeta Post CMS ,0.2,0,80
3460,6569,Vikingboard ,0.2,0,80
4155,7553,Roundcube Webmail ,0.2,0,80
4226,7669,Cybershade CMS ,0.2,0,80
4227,7670,Cybershade CMS ,0.2,0,80
4315,7851,Pardal CMS ,0.2,0,80
4539,8292,Simply Classified ,0.2,0,80
4692,8586,MiniTwitter ,0.2,0,80
5691,10742,Cybershade CMS ,0.2,0,80
6828,13738,PHP Director ,0.2,0,80
7566,15621,Jurpopage ,0.2,0,80
8005,17347,Invisionix Roaming System Remote metasys ,0.2,0,80
9716,24334,Jaws ,0.2,0,80
11076,27017,Chimera Web Portal ,0.2,0,80
12736,29832,DropAFew ,0.2,0,80
12737,29833,DropAFew ,0.2,0,80
13075,30572,PHPMyQuote ,0.2,0,80
13343,31121,Joomla! / Mambo Component com_sermon ,0.2,0,80
13949,32188,Joomla! / Mambo Component com_utchat ,0.2,0,80
14093,32422,Vikingboard ,0.2,0,80
14424,33237,Joomla! Component SportFusion ,0.2,0,80
14425,33238,Joomla! Component SportFusion ,0.2,0,80
14551,33474,Roundcube Webmail ,0.2,0,80
3547,6685,asiCMS alpha ,0.208,3,80
4409,8015,PHP Director ,0.21,5,80
4472,8124,Demium CMS ,0.21,5,80
8942,21661,dotProject ,0.21,5,80
1735,4085,Musoo ,0.21,3,80
5328,9821,FSphp ,0.21,3,80
5130,9311,cmsphp ,0.21,2,80
1774,4139,PHPDirector ,0.21,0,80
4408,8014,PHP Director ,0.21,0,80
4492,8181,PHP Director ,0.21,0,80
5131,9312,cmsphp ,0.21,0,80
6199,11801,phpAuthent ,0.21,0,80
14674,33788,PHPAuthent ,0.21,0,80
14675,33793,PHPAuthent ,0.21,0,80
14676,33794,PHPAuthent ,0.21,0,80
13356,31144,mySeatXT ,0.2134,0,80
13357,31145,mySeatXT ,0.2134,0,80
3119,6067,Ultrastats ,0.2142,5,80
3904,7148,Ultrastats ,0.2144,0,80
2513,5298,Destar ,0.22,5,80
2519,5305,Destar ,0.22,5,80
7690,15938,openSite ,0.22,5,80
8263,18002,CMS mini ,0.22,5,80
11772,28128,CMS Mini ,0.22,5,80
12751,29861,BloofoxCMS ,0.22,5,80
567,2146,docpile:we ,0.22,3,80
1184,3079,Aratix ,0.22,3,80
2588,5405,ExBB ,0.22,3,80
2917,5831,Open Azimyt CMS ,0.22,3,80
2974,5896,CMS Mini ,0.22,3,80
4147,7543,WordPress Plugin Page Flip Image Gallery ,0.22,3,80
7689,15924,openSite ,0.22,3,80
8262,18001,CMS mini ,0.22,3,80
11480,27643,PHPAlbum ,0.22,3,80
9392,23382,Social Sites MyBB Plugin ,0.22,2,80
11481,27644,PHPAlbum ,0.22,2,80
12749,29854,BloofoxCMS ,0.22,2,80
12750,29855,BloofoxCMS ,0.22,2,80
16886,37968,CMS Mini ,0.22,2,80
16887,37970,CMS Mini ,0.22,2,80
2478,5241,XOOPS Module Gallery ,0.22,0,80
4364,7945,CMS Mini ,0.22,0,80
2872,5773,Yblog ,0.222,2,80
2086,4671,EHCP ,0.228,3,80
10715,26408,phpEventCalendar ,0.23,5,80
19921,46886,WordPress Plugin WPGraphQL ,0.23,5,80
993,2713,Drake CMS < ,0.23,3,80
1426,3552,Philex ,0.23,3,80
1908,4411,Chupix CMS ,0.23,3,80
1942,4462,Chupix CMS ,0.23,3,80
4734,8680,beLive ,0.23,3,80
10887,26668,PHP Photo Album ,0.23,3,80
14973,34436,WordPress Plugin ShortCode ,0.23,3,80
1771,4135,phpEventCalendar ,0.23,0,80
1772,4136,phpEventCalendar ,0.23,0,80
11543,27770,Blog ,0.23,0,80
606,2200,WTcom ,0.24,5,80
1083,2883,simple file manager ,0.24,5,80
913,2598,PH Pexplorer ,0.24,3,80
914,2599,PH Pexplorer ,0.24,3,80
1012,2741,IrayoBlog ,0.24,3,80
1858,4320,SomeryC ,0.24,3,80
13510,31408,Cfnetgs ,0.24,2,80
7202,14466,Joomla! Component Joomdle ,0.24,0,80
13511,31410,Cfnetgs ,0.24,0,80
19631,45977,WordPress Plugin AutoSuggest ,0.24,0,80
15609,35584,GQ File Manager ,0.25,5,80
1399,3504,Active PHP Bookmark Notes ,0.25,3,80
4571,8357,iDB ,0.25,3,80
6421,12171,Joomla! Component Advertising ,0.25,3,80
1379,3473,WebCreator ,0.26,5,80
814,2481,Dimension of phpBB ,0.26,3,80
1884,4374,Online Fantasy Football League (OFFL) ,0.26,3,80
2969,5889,Online Fantasy Football League (OFFL) ,0.26,0,80
2970,5890,Online Fantasy Football League (OFFL) ,0.26,0,80
3622,6795,XOOPS Module makale ,0.26,0,80
3623,6796,XOOPS Module makale ,0.26,0,80
14878,34236,Wiki Web Help ,0.27,5,80
14879,34238,Wiki Web Help ,0.27,5,80
14877,34235,Wiki Web Help ,0.27,2,80
6620,12515,Slooze PHP Web Photo Album ,0.27,0,80
19560,45820,Nominas ,0.27,0,80
791,2452,PHPSecurePages ,0.28,3,80
7070,14217,WikiWebHelp ,0.28,0,80
16942,38076,BigDump ,0.29,5,80
16944,38078,BigDump ,0.29,2,80
16948,38099,BigDump ,0.29,2,80
16943,38077,BigDump ,0.29,0,80
206,1513,BXCP ,0.299,0,80
837,2506,Foafgen ,0.3,5,80
2978,5900,PageSquid CMS ,0.3,5,80
2986,5908,emuCMS ,0.3,5,80
3918,7166,wPortfolio ,0.3,5,80
3920,7170,wPortfolio ,0.3,5,80
3994,7267,SailPlanner ,0.3,5,80
4270,7759,Syzygy CMS ,0.3,5,80
4798,8778,minitwitter ,0.3,5,80
7020,14110,PHPDirector ,0.3,5,80
10659,26319,imacs CMS ,0.3,5,80
12106,28674,Exporia ,0.3,5,80
12107,28675,Exporia ,0.3,5,80
12108,28676,Exporia ,0.3,5,80
13300,31041,BloofoxCMS ,0.3,5,80
13813,31960,A+ PHP Scripts News Management System ,0.3,5,80
14302,32924,RazorCMS ,0.3,5,80
16745,37620,dirLIST ,0.3,5,80
472,1983,MyPHP CMS ,0.3,3,80
488,2020,Mambo Component com_videodb ,0.3,3,80
492,2024,Mambo Component pc_cookbook ,0.3,3,80
733,2373,PHP DocWriter ,0.3,3,80
774,2431,evoBB ,0.3,3,80
927,2614,Net_DNS ,0.3,3,80
997,2719,Quick.CMS.Lite ,0.3,3,80
1110,2927,PHPMyCMS ,0.3,3,80
1119,2944,VerliAdmin ,0.3,3,80
1182,3075,VerliAdmin ,0.3,3,80
1190,3093,AllMyGuests ,0.3,3,80
1232,3184,phpXD ,0.3,3,80
1628,3870,LaVague ,0.3,3,80
2453,5202,Barryvan Compo Manager ,0.3,3,80
2717,5579,txtCMS ,0.3,3,80
2985,5907,emuCMS ,0.3,3,80
3212,6200,syzygyCMS ,0.3,3,80
3384,6473,phpRealty ,0.3,3,80
3917,7165,wPortfolio ,0.3,3,80
5132,9313,Really Simple CMS ,0.3,3,80
5412,10217,NukeHall ,0.3,3,80
7732,16050,class.upload.php ,0.3,3,80
10658,26316,imacs CMS ,0.3,3,80
12105,28673,Exporia ,0.3,3,80
12634,29644,Pickle ,0.3,3,80
16744,37617,dirLIST ,0.3,3,80
17986,41083,dirLIST ,0.3,3,80
4907,8932,yogurt ,0.3,2,80
9847,24718,Goolery ,0.3,2,80
9848,24719,Goolery ,0.3,2,80
9932,24921,Goolery ,0.3,2,80
10259,25650,Open Solution Quick.Cart ,0.3,2,80
10802,26572,blogBuddies ,0.3,2,80
10803,26573,blogBuddies ,0.3,2,80
10804,26574,blogBuddies ,0.3,2,80
11135,27124,SleeperChat ,0.3,2,80
14325,32988,VerliAdmin ,0.3,2,80
372,1839,tinyBB ,0.3,0,80
1183,3076,VerliAdmin ,0.3,0,80
2147,4771,IP Reg ,0.3,0,80
2149,4774,PHP ZLink ,0.3,0,80
2171,4798,ZeusCMS ,0.3,0,80
2276,4945,bloofox ,0.3,0,80
2454,5203,Barryvan Compo Manager ,0.3,0,80
2958,5878,emuCMS ,0.3,0,80
2959,5879,emuCMS ,0.3,0,80
2977,5899,PageSquid CMS ,0.3,0,80
4345,7905,Personal Site Manager ,0.3,0,80
4529,8276,Syzygy CMS ,0.3,0,80
4799,8779,Joomla! Component Boy Scout Advancement ,0.3,0,80
4829,8821,Joomla! Component JVideo ,0.3,0,80
4908,8933,yogurt ,0.3,0,80
5667,10716,Datenator ,0.3,0,80
7017,14106,PHPDirector ,0.3,0,80
7018,14107,PHPDirector ,0.3,0,80
7019,14109,PHPDirector ,0.3,0,80
8138,17730,WordPress Plugin oQey Headers ,0.3,0,80
469,1975,BXCP ,0.304,0,80
2271,4939,Small Axe ,0.31,5,80
7059,14203,PHPaaCMS ,0.31,5,80
7060,14204,PHPaaCMS ,0.31,5,80
7857,16950,recordpress ,0.31,5,80
590,2175,WEBInsta CMS ,0.31,3,80
599,2189,WEBInsta CMS ,0.31,3,80
1216,3147,Uberghey ,0.31,3,80
1231,3183,BBClone ,0.31,3,80
1268,3245,SIPS ,0.31,3,80
2270,4937,Small Axe ,0.31,3,80
2564,5375,visualpic ,0.31,3,80
2839,5728,FlashBlog ,0.31,3,80
7058,14202,PHPaaCMS ,0.31,3,80
13302,31045,Small Axe Weblog ,0.31,3,80
13499,31387,Uberghey CMS ,0.31,3,80
8242,17957,Roundcube Webmail ,0.31,2,80
13662,31672,μTorrent (uTorrent) WebUI ,0.31,2,80
1742,4096,Pluxml ,0.31,0,80
3011,5937,MyPHP CMS ,0.31,0,80
4776,8743,Joomla! Component Casino ,0.31,0,80
5850,11135,PSI CMS ,0.31,0,80
5851,11136,PSI CMS ,0.31,0,80
5852,11140,PSI CMS ,0.31,0,80
7056,14199,PHPaaCMS ,0.31,0,80
7057,14201,PHPaaCMS ,0.31,0,80
7643,15820,SquareCMS ,0.31,0,80
7858,16954,recordpress ,0.31,0,80
17812,40511,Categorizator ,0.31,0,80
19460,45622,GIU Gallery Image Upload ,0.31,0,80
3761,6972,pppBlog ,0.311,3,80
7749,16096,RedaxScript ,0.32,5,80
13840,32024,TGS Content Management ,0.32,5,80
13841,32025,TGS Content Management ,0.32,5,80
13842,32026,TGS Content Management ,0.32,5,80
13843,32027,TGS Content Management ,0.32,5,80
13844,32028,TGS Content Management ,0.32,5,80
13845,32029,TGS Content Management ,0.32,5,80
13846,32030,TGS Content Management ,0.32,5,80
13847,32031,TGS Content Management ,0.32,5,80
13848,32032,TGS Content Management ,0.32,5,80
13849,32033,TGS Content Management ,0.32,5,80
13850,32034,TGS Content Management ,0.32,5,80
13851,32035,TGS Content Management ,0.32,5,80
13852,32036,TGS Content Management ,0.32,5,80
5047,9156,Greenwood Content Manager ,0.32,3,80
13838,32022,TGS Content Management ,0.32,2,80
13839,32023,TGS Content Management ,0.32,2,80
2346,5058,Mambo Component 'com_awesom' ,0.32,0,80
3452,6559,Observer ,0.321,0,80
3453,6561,Observer ,0.321,0,80
288,1678,PHP Album ,0.323,0,80
7428,15268,WikiWebHelp ,0.33,5,80
7757,16116,Qcodo Development Framework ,0.33,5,80
7759,16122,Qcodo Development Framework ,0.33,5,80
2675,5522,LokiCMS ,0.33,3,80
7422,15239,WikiWebHelp ,0.33,2,80
15390,35185,WonderCMS ,0.33,2,80
15712,35782,Room Juice ,0.33,2,80
2591,5408,LokiCMS ,0.33,0,80
7758,16117,Qcodo Development Framework ,0.33,0,80
2794,5668,Quate CMS ,0.34,5,80
3582,6737,LokiCMS ,0.34,3,80
3586,6744,LokiCMS ,0.34,3,80
4174,7580,BloofoxCMS ,0.34,3,80
3221,6211,Quate CMS ,0.34,2,80
13947,32186,Quate CMS ,0.34,2,80
3585,6743,LokiCMS ,0.34,0,80
3587,6745,LokiCMS ,0.34,0,80
3746,6954,Micro CMS ,0.35,5,80
7448,15326,BloofoxCMS ,0.35,5,80
13959,32207,GNUPanel ,0.35,5,80
16909,38015,BloofoxCMS ,0.35,5,80
16912,38019,BloofoxCMS ,0.35,5,80
16913,38022,BloofoxCMS ,0.35,5,80
16916,38025,BloofoxCMS ,0.35,5,80
438,1929,Micro CMS ,0.35,3,80
3725,6933,Micro CMS ,0.35,3,80
4365,7946,sourdough ,0.35,3,80
14117,32479,BigDump ,0.35,3,80
16903,38007,BloofoxCMS ,0.35,3,80
16905,38009,BloofoxCMS ,0.35,3,80
12181,28776,EXPBlog ,0.35,2,80
14439,33287,BloofoxCMS ,0.35,2,80
16902,38006,BloofoxCMS ,0.35,2,80
16915,38024,BloofoxCMS ,0.35,2,80
3726,6934,Micro CMS ,0.35,0,80
3727,6935,Micro CMS ,0.35,0,80
3728,6936,Micro CMS ,0.35,0,80
3729,6937,Micro CMS ,0.35,0,80
3730,6938,Micro CMS ,0.35,0,80
3731,6939,Micro CMS ,0.35,0,80
3732,6940,Micro CMS ,0.35,0,80
3733,6941,Micro CMS ,0.35,0,80
3734,6942,Micro CMS ,0.35,0,80
3735,6943,Micro CMS ,0.35,0,80
3736,6944,Micro CMS ,0.35,0,80
3737,6945,Micro CMS ,0.35,0,80
3738,6946,Micro CMS ,0.35,0,80
3739,6947,Micro CMS ,0.35,0,80
3740,6948,Micro CMS ,0.35,0,80
3741,6949,Micro CMS ,0.35,0,80
3742,6950,Micro CMS ,0.35,0,80
3743,6951,Micro CMS ,0.35,0,80
3744,6952,Micro CMS ,0.35,0,80
3745,6953,Micro CMS ,0.35,0,80
7449,15327,BloofoxCMS ,0.35,0,80
7450,15328,BloofoxCMS ,0.35,0,80
16904,38008,BloofoxCMS ,0.35,0,80
16906,38010,BloofoxCMS ,0.35,0,80
16907,38011,BloofoxCMS ,0.35,0,80
16908,38012,BloofoxCMS ,0.35,0,80
16910,38017,BloofoxCMS ,0.35,0,80
16911,38018,BloofoxCMS ,0.35,0,80
16914,38023,BloofoxCMS ,0.35,0,80
16917,38026,BloofoxCMS ,0.35,0,80
17776,40361,Cherry Music ,0.351,3,80
4822,8814,Joomla! Component AgoraGroup ,0.353,0,80
7891,17076,YaCOMAS ,0.36,5,80
8814,20866,aoop CMS ,0.36,5,80
343,1789,TR Newsportal ,0.36,3,80
1018,2750,EncapsCMS ,0.36,3,80
5945,11355,EncapsCMS ,0.36,3,80
9983,25102,CitrusDB ,0.36,3,80
9985,25104,CitrusDB ,0.36,3,80
12571,29539,EncapsCMS ,0.36,3,80
15577,35526,YaCOMAS ,0.36,2,80
15672,35697,Web Auction ,0.36,2,80
9980,25099,CitrusDB ,0.36,0,80
9981,25100,CitrusDB ,0.36,0,80
9982,25101,CitrusDB ,0.36,0,80
9984,25103,CitrusDB ,0.36,0,80
12724,29806,Drake CMS ,0.37,5,80
12723,29805,Drake CMS ,0.37,3,80
15546,35481,Newsportal ,0.37,2,80
381,1853,pppBlog ,0.38,5,80
6334,12043,Prediction League ,0.38,2,80
6335,12045,Prediction League ,0.38,0,80
15517,35424,WordPress Plugin Inline Gallery ,0.39,5,80
8808,20855,Wiki Web Help ,0.39,2,80
15516,35418,WordPress Plugin Inline Gallery ,0.39,2,80
763,2414,SolidState ,0.4,5,80
6889,13852,PHPplanner PHP Planner ,0.4,5,80
8382,18350,WordPress Plugin Age Verification ,0.4,5,80
8384,18353,WordPress Plugin Age Verification ,0.4,5,80
8385,18355,WordPress Plugin Age Verification ,0.4,5,80
8389,18374,PHPDomainRegister ,0.4,5,80
8770,20546,sphpforum ,0.4,5,80
9094,22252,Cedric Email Reader ,0.4,5,80
13015,30405,Bandersnatch ,0.4,5,80
16135,36540,WordPress Plugin Age Verification ,0.4,5,80
16136,36541,WordPress Plugin Age Verification ,0.4,5,80
118,1191,Simple PHP Blog ,0.4,3,80
187,1467,LoudBlog ,0.4,3,80
762,2413,SolidState ,0.4,3,80
804,2471,Travelsized CMS ,0.4,3,80
1193,3097,AllMyVisitors ,0.4,3,80
1421,3539,Mambo Component nfnaddressbook ,0.4,3,80
1734,4084,XOOPS Module wiwimod ,0.4,3,80
1870,4341,Pakupaku CMS ,0.4,3,80
2033,4603,Quick and Dirty Blog (qdblog) ,0.4,3,80
3514,6639,Pritlog ,0.4,3,80
5596,10600,mypage ,0.4,3,80
6016,11486,PHPIDS ,0.4,3,80
6021,11494,PunBBAnnuaire ,0.4,3,80
8206,17864,WordPress Plugin Livesig ,0.4,3,80
8291,18070,Web File Browser ,0.4,3,80
9093,22242,Cedric Email Reader ,0.4,3,80
10036,25193,Jason Hines PHPWebLog ,0.4,3,80
1194,3100,AllMyVisitors ,0.4,2,80
4778,8745,Catviz ,0.4,2,80
6890,13854,PHPplanner PHP Planner ,0.4,2,80
10158,25423,SPHPBlog ,0.4,2,80
10303,25740,Jaws Glossary ,0.4,2,80
12981,30318,Insanely Simple Blog ,0.4,2,80
13167,30801,Bandersnatch ,0.4,2,80
13513,31415,eForum ,0.4,2,80
13738,31803,AN Guestbook ,0.4,2,80
652,2262,CMS Frogss ,0.4,0,80
1535,3729,Quick and Dirty Blog (qdblog) ,0.4,0,80
1776,4141,SuperCali PHP Event Calendar ,0.4,0,80
2789,5661,Netious CMS ,0.4,0,80
2822,5703,PHP Visit Counter ,0.4,0,80
3038,5967,SebracCMS ,0.4,0,80
3044,5974,Catviz ,0.4,0,80
3528,6657,IP Reg ,0.4,0,80
3529,6659,IP Reg ,0.4,0,80
3601,6765,IP Reg ,0.4,0,80
4013,7306,minimal ablog ,0.4,0,80
4335,7892,Community CMS ,0.4,0,80
5284,9605,Agoko CMS ,0.4,0,80
5285,9609,Agoko CMS ,0.4,0,80
6020,11490,PunBBAnnuaire ,0.4,0,80
6022,11495,PunBBAnnuaire ,0.4,0,80
6150,11727,Front Door ,0.4,0,80
6891,13855,PHPplanner PHP Planner ,0.4,0,80
7828,16883,Simple PHP Blog ,0.4,0,80
7829,16885,Simple PHP Blog ,0.4,0,80
7830,16890,Simple PHP Blog ,0.4,0,80
7831,16892,Simple PHP Blog ,0.4,0,80
7832,16894,Simple PHP Blog ,0.4,0,80
8383,18352,WordPress Plugin Age Verification ,0.4,0,80
10159,25430,SPHPBlog ,0.4,0,80
11576,27821,OpenFAQ ,0.4,0,80
12232,28846,WikiNi ,0.4,0,80
12980,30317,Insanely Simple Blog ,0.4,0,80
14811,34105,WordPress Plugin Gallery Objects ,0.4,0,80
1617,3858,vm Watermark for Gallery ,0.41,5,80
2637,5470,AllMyGuests ,0.41,5,80
15624,35615,PhpAlbum.net ,0.41,5,80
756,2405,AllMyGuests ,0.41,3,80
961,2667,Electronic Engineering Tool (EE TOOL) ,0.41,3,80
1102,2913,PHPAlbum ,0.41,3,80
1616,3857,vm Watermark for Gallery ,0.41,3,80
2030,4597,DM Guestbook ,0.41,3,80
3184,6164,nzFotolog ,0.41,3,80
11298,27369,LoudBlog ,0.41,3,80
11299,27370,LoudBlog ,0.41,3,80
13500,31388,Travelsized CMS ,0.41,3,80
11503,27675,PHPLister ,0.41,2,80
15683,35715,encoder ,0.41,2,80
2636,5469,AllMyGuests ,0.41,0,80
2638,5471,AllMyGuests ,0.41,0,80
2965,5885,Scientific Image DataBase ,0.41,0,80
3185,6165,nzFotolog ,0.41,0,80
11297,27368,LoudBlog ,0.41,0,80
8612,18991,WordPress Plugin Foxypress ,0.411,3,80
